register_id,source_dataset,source_portal,source_url,source_license,processing_timestamp,name,operator_base_name,site_label,operator_slug,operator_site_count_barcelona,operator_scale_barcelona,vehicle_family,vehicle_mode_detail,service_model,micromobility_fit,micromobility_relevance_score,ds4m_use_case_role,publication_recommendation,location_context,urban_centrality_band,distance_to_placa_catalunya_km,city,district_id,district_name,district_service_count,district_micromobility_count,neighborhood_id,neighborhood_name,neighborhood_service_count,neighborhood_micromobility_count,postcode,address_line,full_address,latitude,longitude,utm31n_x,utm31n_y,geo_cell_200m,geo_cell_service_count,geo_cell_micromobility_count,primary_contact_phone,phone_general,phone_information,phone_customer_service,phone_info_reservations,phone_switchboard,fax,has_contact_phone,source_created_at,source_modified_at,source_record_age_days,source_rows_aggregated,source_contact_fields_present
92086032777,Alquiler de vehículos en la ciudad de Barcelona,Open Data BCN,https://opendata-ajuntament.barcelona.cat/data/es/dataset/lloguer-de-vehicles,CC BY 4.0,2026-03-17T10:30:15Z,Aparcament Les Corts,Aparcament Les Corts,,aparcament-les-corts,1,single_site_operator,parking,parking,parking,none,0,supporting_infrastructure_context,optional_supporting_layer,urban_neighborhood,inner_city,3.141,BARCELONA,4,Les Corts,6,0,19,les Corts,6,0,8014,"Trav Corts, 257","Trav Corts, 257, les Corts, Les Corts, BARCELONA",41.385482,2.13251,427469.09,4581913.7,20692_1066,1,0,934393709,934393709,,,,,,True,1990-02-26 23:00:00+00:00,2007-04-20 11:53:30+00:00,6905,1,1
99400333760,Alquiler de vehículos en la ciudad de Barcelona,Open Data BCN,https://opendata-ajuntament.barcelona.cat/data/es/dataset/lloguer-de-vehicles,CC BY 4.0,2026-03-17T10:30:15Z,Botiga Equip Raiders,Botiga Equip Raiders,,botiga-equip-raiders,1,single_site_operator,other,other,retail_or_repair,none,0,low_relevance_context,exclude_from_core_published_product,urban_neighborhood,inner_city,3.235,BARCELONA,4,Les Corts,6,0,19,les Corts,6,0,8028,"C Joan Güell, 117","C Joan Güell, 117, les Corts, Les Corts, BARCELONA",41.381281,2.132079,427428.45,4581447.68,20690_1066,2,0,934 308 803,,,934 308 803,,,,True,2014-01-09 12:41:50+00:00,2017-12-11 11:53:30+00:00,3017,1,1
92086032742,Alquiler de vehículos en la ciudad de Barcelona,Open Data BCN,https://opendata-ajuntament.barcelona.cat/data/es/dataset/lloguer-de-vehicles,CC BY 4.0,2026-03-17T10:30:15Z,Aparcament Santapau,Aparcament Santapau,,aparcament-santapau,1,single_site_operator,parking,parking,parking,none,0,supporting_infrastructure_context,optional_supporting_layer,urban_neighborhood,inner_city,4.901,BARCELONA,8,Nou Barris,4,0,45,Porta,2,0,8016,"C Santapau, 40","C Santapau, 40, Porta, Nou Barris, BARCELONA",41.430554,2.179098,431411.83,4586879.59,20715_1089,2,0,933402464,933402464,,,,,,True,1990-02-26 23:00:00+00:00,2007-05-17 07:37:27+00:00,6878,1,1
75990079519,Alquiler de vehículos en la ciudad de Barcelona,Open Data BCN,https://opendata-ajuntament.barcelona.cat/data/es/dataset/lloguer-de-vehicles,CC BY 4.0,2026-03-17T10:30:15Z,Aparcament Solanes Huguet,Aparcament Solanes Huguet,,aparcament-solanes-huguet,1,single_site_operator,parking,parking,parking,none,0,supporting_infrastructure_context,optional_supporting_layer,urban_neighborhood,outer_city,5.05,BARCELONA,8,Nou Barris,4,0,45,Porta,2,0,8016,"C Malgrat, 89","C Malgrat, 89, Porta, Nou Barris, BARCELONA",41.43182,2.179871,431477.7,4587019.51,20715_1089,2,0,933499407,933499407,,,,,,True,1996-09-17 22:00:00+00:00,2023-10-03 08:44:13.158160+00:00,895,1,1
75990393236,Alquiler de vehículos en la ciudad de Barcelona,Open Data BCN,https://opendata-ajuntament.barcelona.cat/data/es/dataset/lloguer-de-vehicles,CC BY 4.0,2026-03-17T10:30:15Z,Assistència Catalana 24 horas servicio gruas,Assistència Catalana 24 horas servicio gruas,,assistencia-catalana-24-horas-servicio-gruas,1,single_site_operator,other,other,support_service,none,0,low_relevance_context,exclude_from_core_published_product,urban_neighborhood,outer_city,6.267,BARCELONA,8,Nou Barris,4,0,52,la Prosperitat,2,0,8016,"Nou Pins, 24","Nou Pins, 24, la Prosperitat, Nou Barris, BARCELONA",41.442668,2.181857,431655.03,4588222.28,20721_1090,1,0,932764244,932764244,,,,,,True,1996-09-17 22:00:00+00:00,2023-10-03 08:39:11.384303+00:00,895,1,1
2059101139,Alquiler de vehículos en la ciudad de Barcelona,Open Data BCN,https://opendata-ajuntament.barcelona.cat/data/es/dataset/lloguer-de-vehicles,CC BY 4.0,2026-03-17T10:30:15Z,Aparcament Sant Andreu Teatre,Aparcament Sant Andreu Teatre,,aparcament-sant-andreu-teatre,1,single_site_operator,parking,parking,parking,none,0,supporting_infrastructure_context,optional_supporting_layer,urban_neighborhood,outer_city,5.058,BARCELONA,9,Sant Andreu,1,0,60,Sant Andreu,1,0,8030,"C Monges, 2","C Monges, 2, Sant Andreu, Sant Andreu, BARCELONA",41.430459,2.188001,432155.58,4586862.01,20715_1094,1,0,933114901,933114901,,,,,,True,2002-02-27 23:00:00+00:00,2018-12-21 14:51:39+00:00,2642,1,1
75990149058,Alquiler de vehículos en la ciudad de Barcelona,Open Data BCN,https://opendata-ajuntament.barcelona.cat/data/es/dataset/lloguer-de-vehicles,CC BY 4.0,2026-03-17T10:30:15Z,Aparcament Auto Servicio Turo Park,Aparcament Auto Servicio Turo Park,,aparcament-auto-servicio-turo-park,1,single_site_operator,parking,parking,parking,none,0,supporting_infrastructure_context,optional_supporting_layer,urban_neighborhood,inner_city,3.585,BARCELONA,10,Sant Martí,25,6,71,Provençals del Poblenou,2,0,8018,"C Perú, 171","C Perú, 171, Provençals del Poblenou, Sant Martí, BARCELONA",41.410869,2.198997,433054.19,4584678.59,20705_1099,1,0,934984150,934984150,,,,,,True,1996-09-17 22:00:00+00:00,2023-10-03 08:41:49.222436+00:00,895,1,1
75990272827,Alquiler de vehículos en la ciudad de Barcelona,Open Data BCN,https://opendata-ajuntament.barcelona.cat/data/es/dataset/lloguer-de-vehicles,CC BY 4.0,2026-03-17T10:30:15Z,Aparcament Caballol Angrill,Aparcament Caballol Angrill,,aparcament-caballol-angrill,1,single_site_operator,parking,parking,parking,none,0,supporting_infrastructure_context,optional_supporting_layer,urban_neighborhood,inner_city,2.802,BARCELONA,10,Sant Martí,25,6,64,el Camp de l'Arpa del Clot,2,0,8026,"C Freser, 25","C Freser, 25, el Camp de l'Arpa del Clot, Sant Martí, BARCELONA",41.411111,2.179848,431454.04,4584720.42,20705_1089,1,0,934356574,934356574,,,,,,True,1996-09-17 22:00:00+00:00,2023-10-03 08:40:57.513415+00:00,895,1,1
75990076427,Alquiler de vehículos en la ciudad de Barcelona,Open Data BCN,https://opendata-ajuntament.barcelona.cat/data/es/dataset/lloguer-de-vehicles,CC BY 4.0,2026-03-17T10:30:15Z,Aparcament Flora Coloma,Aparcament Flora Coloma,,aparcament-flora-coloma,1,single_site_operator,parking,parking,parking,none,0,supporting_infrastructure_context,optional_supporting_layer,urban_neighborhood,inner_city,3.374,BARCELONA,10,Sant Martí,25,6,65,el Clot,3,0,8018,"C Lope de Vega, 255","C Lope de Vega, 255, el Clot, Sant Martí, BARCELONA",41.411286,2.194345,432665.8,4584728.45,20705_1097,1,0,932039166,932039166,,,,,,True,1996-09-17 22:00:00+00:00,2023-10-03 08:44:22.777468+00:00,895,1,1
92086032753,Alquiler de vehículos en la ciudad de Barcelona,Open Data BCN,https://opendata-ajuntament.barcelona.cat/data/es/dataset/lloguer-de-vehicles,CC BY 4.0,2026-03-17T10:30:15Z,Aparcament Garcia Navarro,Aparcament Garcia Navarro,,aparcament-garcia-navarro,1,single_site_operator,parking,parking,parking,none,0,supporting_infrastructure_context,optional_supporting_layer,urban_neighborhood,inner_city,4.123,BARCELONA,10,Sant Martí,25,6,72,Sant Martí de Provençals,1,0,8020,"C Selva de Mar, 204","C Selva de Mar, 204, Sant Martí de Provençals, Sant Martí, BARCELONA",41.416513,2.200034,433146.71,4585304.42,20708_1100,1,0,933147458,933147458,,,,,,True,1990-02-26 23:00:00+00:00,2007-03-24 10:10:19+00:00,6932,1,1
92156134848,Alquiler de vehículos en la ciudad de Barcelona,Open Data BCN,https://opendata-ajuntament.barcelona.cat/data/es/dataset/lloguer-de-vehicles,CC BY 4.0,2026-03-17T10:30:15Z,Aparcament Noyet,Aparcament Noyet,,aparcament-noyet,1,single_site_operator,parking,parking,parking,none,0,supporting_infrastructure_context,optional_supporting_layer,central_tourism_business,central_core,1.774,BARCELONA,10,Sant Martí,25,6,67,la Vila Olímpica del Poblenou,6,1,8005,"C Marina, 61","C Marina, 61, la Vila Olímpica del Poblenou, Sant Martí, BARCELONA",41.391359,2.190554,432328.31,4582519.18,20695_1095,1,0,932213919,932213919,,,,,,True,1992-06-03 22:00:00+00:00,2007-03-24 10:32:28+00:00,6932,1,1
99400187244,Alquiler de vehículos en la ciudad de Barcelona,Open Data BCN,https://opendata-ajuntament.barcelona.cat/data/es/dataset/lloguer-de-vehicles,CC BY 4.0,2026-03-17T10:30:15Z,Barcelona Vibes,Barcelona Vibes,,barcelona-vibes,1,single_site_operator,other,other,tourism_or_guided_experience,none,0,low_relevance_context,exclude_from_core_published_product,urban_neighborhood,inner_city,2.314,Barcelona,10,Sant Martí,25,6,66,el Parc i la Llacuna del Poblenou,5,3,8018,"Carrer de Pallars, 141-143","Carrer de Pallars, 141-143, el Parc i la Llacuna del Poblenou, Sant Martí, Barcelona",41.398149,2.19352,432583.31,4583270.73,20699_1096,1,0,930 157 151,930 157 151,,,,,,True,2007-07-13 10:42:56+00:00,2010-06-08 11:15:31+00:00,5760,1,1
75990341083,Alquiler de vehículos en la ciudad de Barcelona,Open Data BCN,https://opendata-ajuntament.barcelona.cat/data/es/dataset/lloguer-de-vehicles,CC BY 4.0,2026-03-17T10:30:15Z,Esportíssim la Botiga del Triatló,Esportíssim la Botiga del Triatló,,esportissim-la-botiga-del-triatlo,1,single_site_operator,other,other,retail_or_repair,none,0,low_relevance_context,exclude_from_core_published_product,urban_neighborhood,inner_city,2.914,BARCELONA,10,Sant Martí,25,6,71,Provençals del Poblenou,2,0,8018,"C Bolívia, 97","C Bolívia, 97, Provençals del Poblenou, Sant Martí, BARCELONA",41.405701,2.194574,432679.24,4584108.32,20702_1097,1,0,933003314,933003314,,,,,,True,1996-09-17 22:00:00+00:00,2023-10-03 08:40:16.250172+00:00,895,1,1
99400627201,Alquiler de vehículos en la ciudad de Barcelona,Open Data BCN,https://opendata-ajuntament.barcelona.cat/data/es/dataset/lloguer-de-vehicles,CC BY 4.0,2026-03-17T10:30:15Z,Roda Lliure,Roda Lliure,,roda-lliure,1,single_site_operator,other,other,rental_or_hire,none,0,low_relevance_context,exclude_from_core_published_product,urban_neighborhood,inner_city,2.381,BARCELONA,10,Sant Martí,25,6,65,el Clot,3,0,8013,"C Consell de Cent, 595","C Consell de Cent, 595, el Clot, Sant Martí, BARCELONA",41.405445,2.184593,431844.67,4584087.66,20702_1092,1,0,673 475 560,,,673 475 560,,,,True,2019-05-02 10:21:42+00:00,2021-04-13 06:08:21.576744+00:00,1798,1,1
75990210822,Alquiler de vehículos en la ciudad de Barcelona,Open Data BCN,https://opendata-ajuntament.barcelona.cat/data/es/dataset/lloguer-de-vehicles,CC BY 4.0,2026-03-17T10:30:15Z,Andres Pujadas S.C.P.,Andres Pujadas S.C.P.,,andres-pujadas-s-c-p,1,single_site_operator,other,other,rental_or_hire,none,0,low_relevance_context,exclude_from_core_published_product,major_transport_hub_or_corridor,inner_city,3.005,BARCELONA,3,Sants-Montjuïc,22,3,11,el Poble-sec,6,2,8038,"Av Montanyans, 1","Av Montanyans, 1, el Poble-sec, Sants-Montjuïc, BARCELONA",41.367149,2.145662,428548.7,4579867.4,20683_1072,1,0,934211549,934211549,,,,,,True,1996-09-17 22:00:00+00:00,2023-10-03 08:40:47.672959+00:00,895,1,1
75990332582,Alquiler de vehículos en la ciudad de Barcelona,Open Data BCN,https://opendata-ajuntament.barcelona.cat/data/es/dataset/lloguer-de-vehicles,CC BY 4.0,2026-03-17T10:30:15Z,Aparcament Jaume Fabra,Aparcament Jaume Fabra,,aparcament-jaume-fabra,1,single_site_operator,parking,parking,parking,none,0,supporting_infrastructure_context,optional_supporting_layer,major_transport_hub_or_corridor,central_core,1.61,BARCELONA,3,Sants-Montjuïc,22,3,11,el Poble-sec,6,2,8004,"C Jaume Fabra, 2","C Jaume Fabra, 2, el Poble-sec, Sants-Montjuïc, BARCELONA",41.374662,2.159994,429755.47,4580689.81,20687_1079,2,1,933210042,933210042,,,,,,True,1996-09-17 22:00:00+00:00,2023-10-03 08:41:36.869118+00:00,895,1,1
75990272836,Alquiler de vehículos en la ciudad de Barcelona,Open Data BCN,https://opendata-ajuntament.barcelona.cat/data/es/dataset/lloguer-de-vehicles,CC BY 4.0,2026-03-17T10:30:15Z,Aparcament Zamora Lopez,Aparcament Zamora Lopez,,aparcament-zamora-lopez,1,single_site_operator,parking,parking,parking,none,0,supporting_infrastructure_context,optional_supporting_layer,major_transport_hub_or_corridor,inner_city,3.62,BARCELONA,3,Sants-Montjuïc,22,3,16,la Bordeta,1,0,8014,"C Constitució, 122","C Constitució, 122, la Bordeta, Sants-Montjuïc, BARCELONA",41.36939,2.133611,427543.3,4580126.28,20684_1066,1,0,933391934,933391934,,,,,,True,1996-09-17 22:00:00+00:00,2023-10-03 08:40:57.346121+00:00,895,1,1
99400318390,Alquiler de vehículos en la ciudad de Barcelona,Open Data BCN,https://opendata-ajuntament.barcelona.cat/data/es/dataset/lloguer-de-vehicles,CC BY 4.0,2026-03-17T10:30:15Z,OK Barcelona Tours,OK Barcelona Tours,,ok-barcelona-tours,1,single_site_operator,other,other,tourism_or_guided_experience,none,0,low_relevance_context,exclude_from_core_published_product,major_transport_hub_or_corridor,inner_city,2.336,BARCELONA,3,Sants-Montjuïc,22,3,15,Hostafrancs,3,0,8014,"C Béjar, 23","C Béjar, 23, Hostafrancs, Sants-Montjuïc, BARCELONA",41.376199,2.146084,428593.94,4580871.77,20688_1073,1,0,,,,,,,,False,2013-05-17 09:06:31+00:00,2013-05-17 09:06:48+00:00,4686,1,0
