numero,fecha_recogida (Fecha),UND
3384,5 jun 2024,2
3385,5 jun 2024,2
3386,5 jun 2024,1
3387,5 jun 2024,2
3388,5 jun 2024,2
3389,5 jun 2024,2
3390,5 jun 2024,2
3391,5 jun 2024,1
3392,5 jun 2024,2
3393,5 jun 2024,2
3394,5 jun 2024,3
3395,5 jun 2024,2
3396,5 jun 2024,2
3397,5 jun 2024,2
3398,5 jun 2024,2
3399,5 jun 2024,1
3400,5 jun 2024,1
3401,5 jun 2024,2
3402,5 jun 2024,2
3403,5 jun 2024,2
3404,5 jun 2024,2
3405,5 jun 2024,2
3406,5 jun 2024,2
3407,5 jun 2024,2
3408,5 jun 2024,2
3409,5 jun 2024,2
3410,5 jun 2024,1
3411,5 jun 2024,2
3412,5 jun 2024,2
3413,5 jun 2024,2
3414,5 jun 2024,1
3415,5 jun 2024,2
3416,5 jun 2024,1
3417,5 jun 2024,2
3418,5 jun 2024,2
3419,6 jun 2024,1
3420,6 jun 2024,2
3421,6 jun 2024,2
3422,6 jun 2024,5
3423,6 jun 2024,2
3424,6 jun 2024,2
3425,6 jun 2024,2
3426,6 jun 2024,1
3427,6 jun 2024,2
3428,6 jun 2024,2
3429,6 jun 2024,1
3430,6 jun 2024,1
3431,6 jun 2024,2
3432,6 jun 2024,1
3433,6 jun 2024,1
3434,6 jun 2024,4
3435,6 jun 2024,4
3436,6 jun 2024,2
3437,6 jun 2024,2
3438,6 jun 2024,2
3439,6 jun 2024,1
3440,6 jun 2024,2
3441,6 jun 2024,1
3442,6 jun 2024,4
3443,6 jun 2024,2
3444,6 jun 2024,2
3445,6 jun 2024,2
3446,6 jun 2024,2
3447,6 jun 2024,1
3448,6 jun 2024,2
3449,7 jun 2024,1
3450,7 jun 2024,1
3451,7 jun 2024,2
3452,7 jun 2024,2
3453,7 jun 2024,4
3454,7 jun 2024,2
3455,7 jun 2024,2
3456,7 jun 2024,2
3457,7 jun 2024,2
3458,7 jun 2024,2
3459,7 jun 2024,2
3460,7 jun 2024,2
3461,7 jun 2024,2
3462,7 jun 2024,2
3463,7 jun 2024,2
3464,7 jun 2024,2
3465,7 jun 2024,4
3466,7 jun 2024,2
3467,7 jun 2024,1
3468,7 jun 2024,2
3469,7 jun 2024,4
3470,7 jun 2024,2
3471,7 jun 2024,2
3472,7 jun 2024,2
3473,7 jun 2024,2
3474,8 jun 2024,1
3475,8 jun 2024,2
3476,8 jun 2024,1
3477,8 jun 2024,3
3478,8 jun 2024,2
3479,8 jun 2024,1
3480,8 jun 2024,1
3481,8 jun 2024,3
3482,8 jun 2024,2
3483,8 jun 2024,2
3484,8 jun 2024,2
3485,8 jun 2024,2
3486,8 jun 2024,1
3487,8 jun 2024,2
3488,8 jun 2024,2
3489,8 jun 2024,2
3490,8 jun 2024,1
3491,8 jun 2024,2
3492,8 jun 2024,2
3493,8 jun 2024,1
3494,8 jun 2024,2
3495,8 jun 2024,2
3496,8 jun 2024,2
3497,9 jun 2024,3
3498,9 jun 2024,2
3499,9 jun 2024,2
3500,9 jun 2024,2
3501,9 jun 2024,2
3502,9 jun 2024,2
3503,9 jun 2024,2
3504,9 jun 2024,2
3505,9 jun 2024,1
3506,9 jun 2024,3
3507,9 jun 2024,2
3508,9 jun 2024,2
3509,9 jun 2024,2
3510,9 jun 2024,2
3511,9 jun 2024,3
3512,9 jun 2024,2
3513,9 jun 2024,2
3514,9 jun 2024,2
3515,9 jun 2024,2
3516,9 jun 2024,2
3517,9 jun 2024,2
3518,9 jun 2024,2
3519,9 jun 2024,2
3520,9 jun 2024,2
3521,9 jun 2024,2
3522,9 jun 2024,1
3523,9 jun 2024,2
3524,9 jun 2024,2
3525,9 jun 2024,1
3526,10 jun 2024,1
3527,10 jun 2024,1
3528,10 jun 2024,1
3529,10 jun 2024,2
3530,10 jun 2024,1
3531,10 jun 2024,2
3532,10 jun 2024,2
3533,10 jun 2024,2
3534,10 jun 2024,1
3535,10 jun 2024,4
3536,10 jun 2024,2
3537,10 jun 2024,2
3538,10 jun 2024,2
3539,10 jun 2024,2
3540,10 jun 2024,1
3541,10 jun 2024,2
3542,10 jun 2024,2
3543,10 jun 2024,2
3544,10 jun 2024,2
3545,10 jun 2024,2
3546,10 jun 2024,2
3547,10 jun 2024,2
3548,10 jun 2024,2
3549,10 jun 2024,3
3550,10 jun 2024,2
3551,10 jun 2024,2
3552,10 jun 2024,2
3553,10 jun 2024,2
3554,10 jun 2024,2
3555,10 jun 2024,2
3556,10 jun 2024,2
3557,10 jun 2024,2
3558,10 jun 2024,2
3559,11 jun 2024,2
3560,11 jun 2024,1
3561,11 jun 2024,2
3562,11 jun 2024,2
3563,11 jun 2024,2
3564,11 jun 2024,2
3565,11 jun 2024,1
3566,11 jun 2024,2
3567,11 jun 2024,5
3568,11 jun 2024,2
3569,11 jun 2024,2
3570,11 jun 2024,2
3571,11 jun 2024,2
3572,11 jun 2024,2
3573,11 jun 2024,2
3574,12 jun 2024,2
3575,12 jun 2024,2
3576,12 jun 2024,1
3577,12 jun 2024,2
3578,12 jun 2024,2
3579,12 jun 2024,2
3580,12 jun 2024,5
3581,12 jun 2024,2
3582,12 jun 2024,2
3583,12 jun 2024,3
3584,12 jun 2024,1
3585,12 jun 2024,2
3586,12 jun 2024,2
3587,12 jun 2024,2
3588,12 jun 2024,2
3589,12 jun 2024,2
3590,12 jun 2024,2
3591,12 jun 2024,2
3592,12 jun 2024,2
3593,12 jun 2024,2
3594,12 jun 2024,2
3595,12 jun 2024,2
3596,12 jun 2024,2
3597,13 jun 2024,1
3598,13 jun 2024,2
3599,13 jun 2024,2
3600,13 jun 2024,2
3601,13 jun 2024,2
3602,13 jun 2024,1
3603,13 jun 2024,2
3604,13 jun 2024,1
3605,13 jun 2024,2
3606,13 jun 2024,2
3607,13 jun 2024,2
3608,13 jun 2024,1
3609,13 jun 2024,2
3610,13 jun 2024,2
3611,13 jun 2024,2
3612,13 jun 2024,2
3613,13 jun 2024,2
3614,13 jun 2024,1
3615,13 jun 2024,1
3616,13 jun 2024,2
3617,13 jun 2024,2
3618,13 jun 2024,2
3619,13 jun 2024,4
3620,13 jun 2024,2
3621,13 jun 2024,2
3622,13 jun 2024,2
3623,13 jun 2024,2
3624,13 jun 2024,2
3625,13 jun 2024,2
3626,13 jun 2024,2
3627,13 jun 2024,2
3628,13 jun 2024,2
3629,13 jun 2024,2
3630,13 jun 2024,4
3631,13 jun 2024,2
3632,14 jun 2024,2
3633,14 jun 2024,2
3634,14 jun 2024,2
3635,14 jun 2024,2
3636,14 jun 2024,2
3637,14 jun 2024,2
3638,14 jun 2024,2
3639,14 jun 2024,1
3640,14 jun 2024,3
3641,14 jun 2024,2
3642,14 jun 2024,2
3643,14 jun 2024,2
3644,14 jun 2024,2
3645,14 jun 2024,2
3646,14 jun 2024,2
3647,14 jun 2024,2
3648,14 jun 2024,2
3649,14 jun 2024,2
3650,14 jun 2024,2
3651,14 jun 2024,2
3652,14 jun 2024,2
3653,14 jun 2024,2
3654,14 jun 2024,2
3655,14 jun 2024,1
3656,14 jun 2024,2
3657,14 jun 2024,2
3658,14 jun 2024,2
3659,14 jun 2024,2
3660,14 jun 2024,2
3661,14 jun 2024,2
3662,14 jun 2024,4
3663,15 jun 2024,2
3664,15 jun 2024,2
3665,15 jun 2024,2
3666,15 jun 2024,2
3667,15 jun 2024,4
3668,15 jun 2024,2
3669,15 jun 2024,1
3670,15 jun 2024,2
3671,15 jun 2024,2
3672,15 jun 2024,2
3673,15 jun 2024,3
3674,15 jun 2024,2
3675,15 jun 2024,1
3676,15 jun 2024,1
3677,15 jun 2024,2
3678,15 jun 2024,2
3679,15 jun 2024,2
3680,15 jun 2024,2
3681,15 jun 2024,2
3682,15 jun 2024,2
3683,15 jun 2024,2
3684,15 jun 2024,2
3685,15 jun 2024,2
3686,15 jun 2024,2
3687,15 jun 2024,1
3688,16 jun 2024,2
3689,16 jun 2024,2
3690,16 jun 2024,2
3691,16 jun 2024,2
3692,16 jun 2024,4
3693,16 jun 2024,1
3694,16 jun 2024,2
3695,16 jun 2024,2
3696,16 jun 2024,3
3697,16 jun 2024,1
3698,16 jun 2024,2
3699,16 jun 2024,2
3700,16 jun 2024,2
3701,16 jun 2024,4
3702,16 jun 2024,2
3703,16 jun 2024,2
3704,16 jun 2024,2
3705,16 jun 2024,2
3706,16 jun 2024,1
3707,16 jun 2024,2
3708,16 jun 2024,2
3709,16 jun 2024,2
3710,16 jun 2024,2
3711,16 jun 2024,2
3712,16 jun 2024,2
3713,16 jun 2024,2
3714,16 jun 2024,2
3715,16 jun 2024,2
3716,16 jun 2024,2
3717,16 jun 2024,2
3718,16 jun 2024,1
3719,16 jun 2024,2
3720,16 jun 2024,2
3721,17 jun 2024,1
3722,17 jun 2024,2
3723,17 jun 2024,2
3724,17 jun 2024,2
3725,17 jun 2024,2
3726,17 jun 2024,2
3727,17 jun 2024,2
3728,17 jun 2024,2
3729,17 jun 2024,2
3730,17 jun 2024,2
3731,17 jun 2024,2
3732,17 jun 2024,2
3733,17 jun 2024,2
3734,17 jun 2024,2
3735,17 jun 2024,2
3736,17 jun 2024,2
3737,17 jun 2024,2
3738,17 jun 2024,1
3739,17 jun 2024,2
3740,17 jun 2024,1
3741,17 jun 2024,2
3742,17 jun 2024,2
3743,17 jun 2024,2
3744,17 jun 2024,2
3745,17 jun 2024,2
3746,17 jun 2024,2
3747,17 jun 2024,2
3748,17 jun 2024,3
3749,18 jun 2024,2
3750,18 jun 2024,1
3751,18 jun 2024,2
3752,18 jun 2024,2
3753,18 jun 2024,2
3754,18 jun 2024,2
3755,18 jun 2024,2
3756,18 jun 2024,2
3757,18 jun 2024,2
3758,18 jun 2024,2
3759,18 jun 2024,1
3760,18 jun 2024,2
3761,18 jun 2024,2
3762,18 jun 2024,2
3763,18 jun 2024,2
3764,18 jun 2024,2
3765,18 jun 2024,2
3766,18 jun 2024,2
3767,18 jun 2024,1
3768,18 jun 2024,3
3769,18 jun 2024,2
3770,18 jun 2024,2
3771,18 jun 2024,3
3772,18 jun 2024,3
3773,18 jun 2024,2
3774,18 jun 2024,2
3775,18 jun 2024,1
3776,18 jun 2024,3
3777,18 jun 2024,2
3778,18 jun 2024,2
3779,18 jun 2024,2
3780,18 jun 2024,2
3781,18 jun 2024,3
3782,19 jun 2024,2
3783,19 jun 2024,2
3784,19 jun 2024,2
3785,19 jun 2024,1
3786,19 jun 2024,1
3787,19 jun 2024,1
3788,19 jun 2024,2
3789,19 jun 2024,2
3790,19 jun 2024,1
3791,19 jun 2024,2
3792,19 jun 2024,1
3793,19 jun 2024,1
3794,19 jun 2024,1
3795,19 jun 2024,1
3796,19 jun 2024,2
3797,19 jun 2024,2
3798,19 jun 2024,2
3799,19 jun 2024,2
3800,19 jun 2024,2
3801,19 jun 2024,2
3802,19 jun 2024,2
3803,19 jun 2024,1
3804,19 jun 2024,2
3805,19 jun 2024,3
3806,19 jun 2024,2
3807,19 jun 2024,2
3808,19 jun 2024,2
3809,19 jun 2024,2
3810,19 jun 2024,3
3811,19 jun 2024,2
3812,19 jun 2024,2
3813,19 jun 2024,2
3814,19 jun 2024,2
3815,19 jun 2024,2
3816,19 jun 2024,2
3817,19 jun 2024,1
3818,19 jun 2024,3
3819,20 jun 2024,2
3820,20 jun 2024,2
3821,20 jun 2024,2
3822,20 jun 2024,2
3823,20 jun 2024,2
3824,20 jun 2024,1
3825,20 jun 2024,1
3826,20 jun 2024,1
3827,20 jun 2024,2
3828,20 jun 2024,1
3829,20 jun 2024,2
3830,20 jun 2024,2
3831,20 jun 2024,4
3832,20 jun 2024,2
3833,20 jun 2024,2
3834,20 jun 2024,3
3835,20 jun 2024,1
3836,20 jun 2024,2
3837,20 jun 2024,2
3838,20 jun 2024,2
3839,20 jun 2024,2
3840,20 jun 2024,1
3841,20 jun 2024,2
3842,20 jun 2024,2
3843,20 jun 2024,1
3844,20 jun 2024,1
3845,20 jun 2024,2
3846,20 jun 2024,1
3847,20 jun 2024,2
3848,20 jun 2024,2
3849,20 jun 2024,2
3850,20 jun 2024,2
3851,20 jun 2024,2
3852,20 jun 2024,2
3853,20 jun 2024,2
3854,21 jun 2024,2
3855,21 jun 2024,1
3856,21 jun 2024,2
3857,21 jun 2024,2
3858,21 jun 2024,1
3859,21 jun 2024,4
3860,21 jun 2024,1
3861,21 jun 2024,3
3862,21 jun 2024,1
3863,21 jun 2024,1
3864,21 jun 2024,4
3865,21 jun 2024,2
3866,21 jun 2024,4
3867,21 jun 2024,2
3868,21 jun 2024,2
3869,21 jun 2024,3
3870,21 jun 2024,2
3871,21 jun 2024,2
3872,21 jun 2024,2
3873,21 jun 2024,2
3874,21 jun 2024,4
3875,21 jun 2024,2
3876,21 jun 2024,2
3877,21 jun 2024,3
3878,21 jun 2024,2
3879,21 jun 2024,1
3880,21 jun 2024,2
3881,21 jun 2024,2
3882,21 jun 2024,2
3883,21 jun 2024,3
3884,21 jun 2024,3
3885,22 jun 2024,2
3886,22 jun 2024,1
3887,22 jun 2024,2
3888,22 jun 2024,1
3889,22 jun 2024,1
3890,22 jun 2024,2
3891,22 jun 2024,4
3892,22 jun 2024,6
3893,22 jun 2024,3
3894,22 jun 2024,1
3895,22 jun 2024,2
3896,22 jun 2024,2
3897,22 jun 2024,2
3898,22 jun 2024,2
3899,22 jun 2024,2
3900,22 jun 2024,2
3901,22 jun 2024,2
3902,22 jun 2024,2
3903,22 jun 2024,4
3904,22 jun 2024,2
3905,22 jun 2024,2
3906,22 jun 2024,2
3907,22 jun 2024,2
3908,22 jun 2024,1
3909,22 jun 2024,1
3910,22 jun 2024,1
3911,22 jun 2024,2
3912,22 jun 2024,7
3913,22 jun 2024,2
3914,22 jun 2024,3
3915,22 jun 2024,1
3916,22 jun 2024,1
3917,22 jun 2024,2
3918,22 jun 2024,2
3919,22 jun 2024,2
3920,22 jun 2024,4
3921,22 jun 2024,2
3922,23 jun 2024,1
3923,23 jun 2024,2
3924,23 jun 2024,2
3925,23 jun 2024,1
3926,23 jun 2024,2
3927,23 jun 2024,2
3928,23 jun 2024,1
3929,23 jun 2024,2
3930,23 jun 2024,2
3931,23 jun 2024,2
3932,23 jun 2024,2
3933,23 jun 2024,3
3934,23 jun 2024,2
3935,23 jun 2024,2
3936,23 jun 2024,2
3937,23 jun 2024,2
3938,23 jun 2024,2
3939,23 jun 2024,2
3940,23 jun 2024,2
3941,23 jun 2024,2
3942,23 jun 2024,2
3943,23 jun 2024,3
3944,23 jun 2024,1
3945,23 jun 2024,2
3946,23 jun 2024,1
3947,23 jun 2024,2
3948,23 jun 2024,1
3949,23 jun 2024,2
3950,23 jun 2024,2
3951,23 jun 2024,2
3952,23 jun 2024,2
3953,23 jun 2024,2
3954,24 jun 2024,2
3955,24 jun 2024,2
3956,24 jun 2024,1
3957,24 jun 2024,1
3958,24 jun 2024,2
3959,24 jun 2024,2
3960,24 jun 2024,1
3961,24 jun 2024,2
3962,24 jun 2024,3
3963,24 jun 2024,2
3964,24 jun 2024,2
3965,24 jun 2024,2
3966,24 jun 2024,1
3967,24 jun 2024,1
3968,24 jun 2024,2
3969,24 jun 2024,1
3970,24 jun 2024,2
3971,24 jun 2024,2
3972,24 jun 2024,3
3973,24 jun 2024,2
3974,24 jun 2024,2
3975,24 jun 2024,2
3976,24 jun 2024,3
3977,24 jun 2024,4
3978,24 jun 2024,2
3979,25 jun 2024,3
3980,25 jun 2024,1
3981,25 jun 2024,2
3982,25 jun 2024,2
3983,25 jun 2024,2
3984,25 jun 2024,2
3985,25 jun 2024,2
3986,25 jun 2024,2
3987,25 jun 2024,1
3988,25 jun 2024,2
3989,25 jun 2024,2
3990,25 jun 2024,2
3991,25 jun 2024,2
3992,25 jun 2024,2
3993,25 jun 2024,2
3994,25 jun 2024,2
3995,25 jun 2024,3
3996,25 jun 2024,2
3997,25 jun 2024,2
3998,25 jun 2024,2
3999,25 jun 2024,2
4000,25 jun 2024,2
4001,25 jun 2024,2
4002,25 jun 2024,3
4003,25 jun 2024,2
4004,26 jun 2024,2
4005,26 jun 2024,2
4006,26 jun 2024,2
4007,26 jun 2024,1
4008,26 jun 2024,3
4009,26 jun 2024,2
4010,26 jun 2024,2
4011,26 jun 2024,1
4012,26 jun 2024,2
4013,26 jun 2024,2
4014,26 jun 2024,2
4015,26 jun 2024,4
4016,26 jun 2024,3
4017,26 jun 2024,2
4018,26 jun 2024,2
4019,26 jun 2024,2
4020,26 jun 2024,2
4021,26 jun 2024,2
4022,26 jun 2024,2
4023,26 jun 2024,1
4024,26 jun 2024,2
4025,26 jun 2024,1
4026,26 jun 2024,2
4027,26 jun 2024,2
4028,26 jun 2024,4
4029,26 jun 2024,2
4030,26 jun 2024,2
4031,26 jun 2024,2
4032,26 jun 2024,4
4033,26 jun 2024,1
4034,27 jun 2024,3
4035,27 jun 2024,2
4036,27 jun 2024,2
4037,27 jun 2024,2
4038,27 jun 2024,2
4039,27 jun 2024,2
4040,27 jun 2024,2
4041,27 jun 2024,4
4042,27 jun 2024,2
4043,27 jun 2024,1
4044,27 jun 2024,2
4045,27 jun 2024,2
4046,27 jun 2024,2
4047,27 jun 2024,2
4048,27 jun 2024,2
4049,27 jun 2024,2
4050,27 jun 2024,2
4051,27 jun 2024,2
4052,28 jun 2024,2
4053,28 jun 2024,2
4054,28 jun 2024,2
4055,28 jun 2024,2
4056,28 jun 2024,2
4057,28 jun 2024,2
4058,28 jun 2024,2
4059,28 jun 2024,4
4060,28 jun 2024,1
4061,28 jun 2024,2
4062,28 jun 2024,2
4063,28 jun 2024,2
4064,28 jun 2024,2
4065,28 jun 2024,2
4066,28 jun 2024,2
4067,28 jun 2024,2
4068,28 jun 2024,1
4069,28 jun 2024,1
4070,28 jun 2024,2
4071,28 jun 2024,2
4072,28 jun 2024,2
4073,28 jun 2024,1
4074,28 jun 2024,1
4075,28 jun 2024,4
4076,28 jun 2024,2
4077,29 jun 2024,2
4078,29 jun 2024,4
4079,29 jun 2024,1
4080,29 jun 2024,2
4081,29 jun 2024,2
4082,29 jun 2024,2
4083,29 jun 2024,2
4084,29 jun 2024,2
4085,29 jun 2024,2
4086,29 jun 2024,2
4087,29 jun 2024,2
4088,29 jun 2024,2
4089,29 jun 2024,3
4090,29 jun 2024,2
4091,29 jun 2024,2
4092,29 jun 2024,2
4093,29 jun 2024,2
4094,29 jun 2024,2
4095,29 jun 2024,2
4096,29 jun 2024,2
4097,29 jun 2024,2
4098,30 jun 2024,2
4099,30 jun 2024,2
4100,30 jun 2024,2
4101,30 jun 2024,1
4102,30 jun 2024,2
4103,30 jun 2024,1
4104,30 jun 2024,1
4105,30 jun 2024,2
4106,30 jun 2024,2
4107,30 jun 2024,2
4108,30 jun 2024,1
4109,30 jun 2024,3
4110,30 jun 2024,3
4111,30 jun 2024,2
4112,30 jun 2024,2
4113,30 jun 2024,2
4114,30 jun 2024,2
4115,30 jun 2024,2
4116,30 jun 2024,2
4117,30 jun 2024,2
4118,30 jun 2024,3
4119,30 jun 2024,4
4120,30 jun 2024,2
4121,30 jun 2024,2
4122,30 jun 2024,2
4123,30 jun 2024,2
4124,1 jul 2024,2
4125,1 jul 2024,2
4126,1 jul 2024,1
4127,1 jul 2024,2
4128,1 jul 2024,2
4129,1 jul 2024,2
4130,1 jul 2024,2
4131,1 jul 2024,3
4132,1 jul 2024,2
4133,1 jul 2024,2
4134,1 jul 2024,1
4135,1 jul 2024,2
4136,1 jul 2024,2
4137,1 jul 2024,2
4138,1 jul 2024,2
4139,1 jul 2024,2
4140,1 jul 2024,2
4141,1 jul 2024,2
4142,1 jul 2024,2
4143,1 jul 2024,2
4144,1 jul 2024,2
4145,1 jul 2024,2
4146,1 jul 2024,1
4147,1 jul 2024,2
4148,1 jul 2024,2
4149,1 jul 2024,2
4150,2 jul 2024,2
4151,2 jul 2024,1
4152,2 jul 2024,2
4153,2 jul 2024,2
4154,2 jul 2024,2
4155,2 jul 2024,1
4156,2 jul 2024,2
4157,2 jul 2024,1
4158,2 jul 2024,1
4159,2 jul 2024,2
4160,2 jul 2024,2
4161,2 jul 2024,2
4162,2 jul 2024,1
4163,2 jul 2024,2
4164,2 jul 2024,2
4165,2 jul 2024,1
4166,2 jul 2024,2
4167,2 jul 2024,4
4168,2 jul 2024,2
4169,2 jul 2024,2
4170,2 jul 2024,2
4171,2 jul 2024,2
4172,2 jul 2024,2
4173,2 jul 2024,1
4174,2 jul 2024,2
4175,2 jul 2024,1
4176,2 jul 2024,1
4177,2 jul 2024,2
4178,2 jul 2024,2
4179,2 jul 2024,2
4180,2 jul 2024,4
4181,2 jul 2024,2
4182,2 jul 2024,2
4183,3 jul 2024,1
4184,3 jul 2024,3
4185,3 jul 2024,3
4186,3 jul 2024,2
4187,3 jul 2024,2
4188,3 jul 2024,1
4189,3 jul 2024,1
4190,3 jul 2024,1
4191,3 jul 2024,2
4192,3 jul 2024,2
4193,3 jul 2024,2
4194,3 jul 2024,3
4195,3 jul 2024,2
4196,3 jul 2024,3
4197,3 jul 2024,2
4198,3 jul 2024,2
4199,3 jul 2024,2
4200,3 jul 2024,2
4201,3 jul 2024,4
4202,3 jul 2024,2
4203,3 jul 2024,1
4204,3 jul 2024,3
4205,3 jul 2024,2
4206,3 jul 2024,2
4207,3 jul 2024,2
4208,3 jul 2024,2
4209,3 jul 2024,2
4210,3 jul 2024,2
4211,3 jul 2024,2
4212,3 jul 2024,1
4213,3 jul 2024,4
4214,4 jul 2024,1
4215,4 jul 2024,1
4216,4 jul 2024,2
4217,4 jul 2024,2
4218,4 jul 2024,1
4219,4 jul 2024,2
4220,4 jul 2024,1
4221,4 jul 2024,2
4222,4 jul 2024,1
4223,4 jul 2024,3
4224,4 jul 2024,2
4225,4 jul 2024,1
4226,4 jul 2024,1
4227,4 jul 2024,2
4228,4 jul 2024,2
4229,4 jul 2024,2
4230,4 jul 2024,2
4231,4 jul 2024,2
4232,4 jul 2024,1
4233,4 jul 2024,2
4234,4 jul 2024,1
4235,4 jul 2024,2
4236,4 jul 2024,2
4237,4 jul 2024,2
4238,4 jul 2024,1
4239,4 jul 2024,2
4240,4 jul 2024,1
4241,4 jul 2024,1
4242,4 jul 2024,1
4243,4 jul 2024,2
4244,4 jul 2024,1
4245,4 jul 2024,3
4246,4 jul 2024,1
4247,5 jul 2024,2
4248,5 jul 2024,2
4249,5 jul 2024,3
4250,5 jul 2024,2
4251,5 jul 2024,1
4252,5 jul 2024,2
4253,5 jul 2024,2
4254,5 jul 2024,3
4255,5 jul 2024,1
4256,5 jul 2024,1
4257,5 jul 2024,2
4258,5 jul 2024,2
4259,5 jul 2024,3
4260,5 jul 2024,2
4261,5 jul 2024,2
4262,5 jul 2024,2
4263,5 jul 2024,4
4264,5 jul 2024,2
4265,5 jul 2024,2
4266,5 jul 2024,2
4267,6 jul 2024,4
4268,6 jul 2024,1
4269,6 jul 2024,2
4270,6 jul 2024,4
4271,6 jul 2024,2
4272,6 jul 2024,1
4273,6 jul 2024,2
4274,6 jul 2024,2
4275,6 jul 2024,2
4276,6 jul 2024,1
4277,6 jul 2024,2
4278,6 jul 2024,2
4279,6 jul 2024,2
4280,6 jul 2024,2
4281,6 jul 2024,2
4282,6 jul 2024,2
4283,6 jul 2024,2
4284,6 jul 2024,2
4285,6 jul 2024,2
4286,6 jul 2024,2
4287,6 jul 2024,3
4288,6 jul 2024,2
4289,6 jul 2024,2
4290,6 jul 2024,3
4291,6 jul 2024,2
4292,6 jul 2024,3
4293,6 jul 2024,2
4294,7 jul 2024,2
4295,7 jul 2024,3
4296,7 jul 2024,2
4297,7 jul 2024,3
4298,7 jul 2024,2
4299,7 jul 2024,2
4300,7 jul 2024,3
4301,7 jul 2024,2
4302,7 jul 2024,2
4303,7 jul 2024,2
4304,7 jul 2024,2
4305,7 jul 2024,1
4306,7 jul 2024,2
4307,7 jul 2024,2
4308,7 jul 2024,2
4309,7 jul 2024,2
4310,7 jul 2024,1
4311,7 jul 2024,3
4312,7 jul 2024,2
4313,7 jul 2024,2
4314,7 jul 2024,2
4315,7 jul 2024,2
4316,7 jul 2024,2
4317,8 jul 2024,2
4318,8 jul 2024,6
4319,8 jul 2024,3
4320,8 jul 2024,1
4321,8 jul 2024,4
4322,8 jul 2024,2
4323,8 jul 2024,2
4324,8 jul 2024,1
4325,8 jul 2024,2
4326,8 jul 2024,2
4327,8 jul 2024,4
4328,8 jul 2024,2
4329,8 jul 2024,1
4330,8 jul 2024,2
4331,8 jul 2024,4
4332,8 jul 2024,2
4333,8 jul 2024,2
4334,8 jul 2024,3
4335,8 jul 2024,2
4336,8 jul 2024,2
4337,8 jul 2024,2
4338,8 jul 2024,1
4339,8 jul 2024,1
4340,8 jul 2024,2
4341,8 jul 2024,2
4342,8 jul 2024,2
4343,8 jul 2024,2
4344,8 jul 2024,2
4345,8 jul 2024,2
4346,8 jul 2024,2
4347,8 jul 2024,2
4348,9 jul 2024,2
4349,9 jul 2024,2
4350,9 jul 2024,1
4351,9 jul 2024,2
4352,9 jul 2024,2
4353,9 jul 2024,2
4354,9 jul 2024,2
4355,9 jul 2024,1
4356,9 jul 2024,2
4357,9 jul 2024,1
4358,9 jul 2024,2
4359,9 jul 2024,2
4360,9 jul 2024,2
4361,9 jul 2024,2
4362,9 jul 2024,2
4363,9 jul 2024,2
4364,9 jul 2024,3
4365,9 jul 2024,2
4366,9 jul 2024,3
4367,9 jul 2024,2
4368,9 jul 2024,3
4369,9 jul 2024,3
4370,9 jul 2024,2
4371,10 jul 2024,3
4372,10 jul 2024,2
4373,10 jul 2024,2
4374,10 jul 2024,3
4375,10 jul 2024,2
4376,10 jul 2024,2
4377,10 jul 2024,2
4378,10 jul 2024,2
4379,10 jul 2024,2
4380,10 jul 2024,1
4381,10 jul 2024,1
4382,10 jul 2024,2
4383,10 jul 2024,1
4384,10 jul 2024,2
4385,10 jul 2024,2
4386,10 jul 2024,2
4387,10 jul 2024,4
4388,10 jul 2024,1
4389,10 jul 2024,2
4390,10 jul 2024,2
4391,10 jul 2024,2
4392,10 jul 2024,2
4393,10 jul 2024,2
4394,10 jul 2024,2
4395,10 jul 2024,2
4396,10 jul 2024,2
4397,10 jul 2024,2
4398,11 jul 2024,2
4399,11 jul 2024,1
4400,11 jul 2024,4
4401,11 jul 2024,3
4402,11 jul 2024,2
4403,11 jul 2024,5
4404,11 jul 2024,2
4405,11 jul 2024,2
4406,11 jul 2024,2
4407,11 jul 2024,1
4408,11 jul 2024,2
4409,11 jul 2024,1
4410,11 jul 2024,2
4411,11 jul 2024,3
4412,11 jul 2024,2
4413,11 jul 2024,2
4414,11 jul 2024,2
4415,11 jul 2024,2
4416,11 jul 2024,2
4417,11 jul 2024,2
4418,11 jul 2024,1
4419,11 jul 2024,1
4420,11 jul 2024,2
4421,11 jul 2024,2
4422,11 jul 2024,1
4423,11 jul 2024,2
4424,12 jul 2024,2
4425,12 jul 2024,2
4426,12 jul 2024,3
4427,12 jul 2024,2
4428,12 jul 2024,2
4429,12 jul 2024,2
4430,12 jul 2024,2
4431,12 jul 2024,1
4432,12 jul 2024,3
4433,12 jul 2024,2
4434,12 jul 2024,1
4435,12 jul 2024,2
4436,12 jul 2024,2
4437,12 jul 2024,4
4438,12 jul 2024,2
4439,12 jul 2024,2
4440,12 jul 2024,1
4441,12 jul 2024,2
4442,12 jul 2024,2
4443,12 jul 2024,2
4444,12 jul 2024,6
4445,12 jul 2024,2
4446,13 jul 2024,1
4447,13 jul 2024,2
4448,13 jul 2024,2
4449,13 jul 2024,2
4450,13 jul 2024,2
4451,13 jul 2024,2
4452,13 jul 2024,2
4453,13 jul 2024,2
4454,13 jul 2024,2
4455,13 jul 2024,2
4456,13 jul 2024,2
4457,13 jul 2024,2
4458,13 jul 2024,2
